,Date,User,Tweet,retweetCount,likeCount,replyCount,followersCount,neg,neu,pos,compound,engagement,absolute intensity
3439,2023-04-09 23:46:33+00:00,ScampBTW,@HisWaffleBTW @robanthonyeadon @BettinelliOlpin @TylerGillett It was a reallyyyyyy good movie,0,0,0,487,0.0,0.756,0.244,0.4404,0,0.4404
3440,2023-04-09 23:46:33+00:00,Sho_V_MUSIC,"@inuyama_kouta おはコウタ
私も眠Sho…
…こ…こんな感じかな…///",0,1,1,900,0.0,1.0,0.0,0.0,2,0.0
3441,2023-04-09 23:46:33+00:00,missdamie,Toyin in that movie 💀,0,1,0,5150,0.0,1.0,0.0,0.0,1,0.0
3442,2023-04-09 23:46:33+00:00,Musicstradio20,Kao vatra - MARIN JURI� CHIVRO https://t.co/nvlmuQJL6K,0,0,0,4454,0.0,1.0,0.0,0.0,0,0.0
3443,2023-04-09 23:46:32+00:00,01Waller,"My @CJSW music program, Breaking The Tethers, can work as a fantastic soundtrack for any situation. Really! Discover this when you listen to the show tomorrow, Monday, April 10, from 10 to 11 am MT, at https://t.co/d4Z3HdS24O or 90.9 FM #CJSW #breakingthetethers",0,0,0,1092,0.0,0.913,0.087,0.5983,0,0.5983
3444,2023-04-09 23:46:32+00:00,JoelAlberto2_5,@lindanena319 Puedes convertir los vídeos de YouTube a MP3 y listo. Toa la music 👌,0,1,1,107,0.0,0.695,0.305,0.7297,2,0.7297
3445,2023-04-09 23:46:32+00:00,ctrs_kitasato,Amazon Musicにある結束バンドのギターと孤独と蒼い惑星を紹介します https://t.co/WNvDX7Zxuq,0,1,0,340,0.0,0.541,0.459,0.1779,1,0.1779
3446,2023-04-09 23:46:32+00:00,_Hits_music_,The Best Of You - Foo Fighters https://t.co/ttiKU39A15,0,0,0,276,0.105,0.526,0.368,0.6124,0,0.6124
3447,2023-04-09 23:46:31+00:00,BBC2MusicBot,"🔊 #NowPlaying on #BBCRadio2's #OJBorg

Ellie Goulding:
  🎵 Like A Saviour

#EllieGoulding 

https://t.co/Jg4Nc0C7Nr

https://t.co/ZvKO3YqFpV",0,0,0,441,0.0,0.865,0.135,0.3612,0,0.3612
3448,2023-04-09 23:46:31+00:00,sknightwrites,@2A_Patriot_ Best movie of 1978,0,1,1,1438,0.0,0.488,0.512,0.6369,2,0.6369
3449,2023-04-09 23:46:30+00:00,Supertails02,@awesomgider How does it feel to have your voice in the Mario movie buffy robin despite your claim “we will not be watching” 😊🎤,0,0,0,36,0.076,0.831,0.092,0.1331,0,0.1331
3450,2023-04-09 23:46:30+00:00,Maj_Schaefer,"Why didn’t the second movie in the new DC franchise make more than the 6th marvel flick?

Aside from missing 30 minutes of plot? Aside from being the only WW movie appearance at the time? Aside from Superman never making more than $300 mil before Zack? 

Eat my Mexican asshole. https://t.co/GTB467zTcz",0,1,1,360,0.04,0.892,0.068,0.3736,2,0.3736
3451,2023-04-09 23:46:30+00:00,BBC1MusicBot,"🔊 #NowPlaying on #BBCRadio1's #Radio1sFutureSoulWithVictoriaJane

Femi Tahiru:
  🎵 Jussai

 #BBCR1 #FemiTahiru 

https://t.co/0v2r6EG3XT",1,1,0,241,0.0,1.0,0.0,0.0,2,0.0
3452,2023-04-09 23:46:30+00:00,StonerGriffin,Do I want to play my game or watch another movie,0,0,0,12471,0.0,0.709,0.291,0.4019,0,0.4019
3453,2023-04-09 23:46:29+00:00,Joe7music,@JohnMWoodman @VicsVibes @Sam51987037 @JulieSnark Also Satan tried to tempt Jesus in the desert right after he was baptized by using God's words. Those who actually have the holy spirit will know the truth. Those that don't better receive Jesus Christ.,0,1,1,75,0.055,0.852,0.092,0.1516,2,0.1516
3454,2023-04-09 23:46:28+00:00,sidekcks,elysium is a bad movie,0,0,1,605,0.467,0.533,0.0,-0.5423,1,0.5423
3455,2023-04-09 23:46:28+00:00,TJHesla,@MarkEllison06 The other great thing about American Graffiti: most of the credits were for the soundtrack music.,0,1,1,1170,0.0,0.686,0.314,0.7823,2,0.7823
3456,2023-04-09 23:46:28+00:00,rose_vxo,"Apple Music is the move I’m seeing, like why do you think so many artists on there are stable ? Yes Spotify is important but unlike Spotify Apple Music has no filtering. We need to go around the road blocks when they’re in our way",3,7,0,906,0.101,0.768,0.13,-0.1406,10,0.1406
3457,2023-04-09 23:46:28+00:00,CBADgg,@JoeyPokeaim But we got that last two minutes of the movie right????,0,3,0,18574,0.0,1.0,0.0,0.0,3,0.0
3458,2023-04-09 23:46:28+00:00,merlin_saint,"@FiatLuxGenesis The same with drugs,  video games, bad music and crappy movies.",0,2,0,1011,0.415,0.585,0.0,-0.7964,2,0.7964
3459,2023-04-09 23:46:27+00:00,DuniStreamer,"Saw the Mario Movie with my gf and it was such an amazing experience!! Its definitely very quick paced and not a lot of time spent on the characters, but its a great time regardless! Would recommend especially if you are a Mario fan~",0,4,0,471,0.0,0.697,0.303,0.9515,4,0.9515
3460,2023-04-09 23:46:27+00:00,TYruHS1CcikzwpD,"Amazon Music内でSabatonのThe First Soldierを見る
https://t.co/cEMhBsqoWA 

#BABYMETAL
#SABATON
サバトンってすぅちゃん好きなやつぽい",0,2,0,4,0.0,0.805,0.195,0.1779,2,0.1779
3461,2023-04-09 23:46:27+00:00,lit_movie_absk,@noelle_lit_ 嬉しい🥰,0,2,1,195,0.0,0.407,0.593,0.8074,3,0.8074
3462,2023-04-09 23:46:27+00:00,treehousepoetry,"@BryanCMiles She and I share a lot of music overlaps. The Smiths, for example. So in the car one day “how soon is now?” comes on and she says “I didn’t know the Smiths sang this!” 💀💀💀",0,1,0,1223,0.0,0.938,0.062,0.3595,1,0.3595
3463,2023-04-09 23:46:26+00:00,hemabangtanarmy,"hybe let jungkook out of his house, we made it!!!! 

*disclaimer: i'm making fun of solos who said hybe were keeping him hostage and not letting him work on his music https://t.co/QbOPHfDqkm",0,2,0,928,0.0,0.874,0.126,0.6671,2,0.6671
3464,2023-04-09 23:46:26+00:00,SubhumanMovie,"@MJedi50 @halciber @zbudgetdirector If you get your left hand cut off, you can be the right (handed) guy lol",0,2,0,28,0.087,0.664,0.249,0.5994,2,0.5994
3465,2023-04-09 23:46:26+00:00,lunatear_,@HeyyAlexis_ yeah the dam scene is incredible.. the whole movie is very good i just.. cannot think about it for prolonged periods of time without taking intense psychic damage,0,1,1,30,0.127,0.718,0.155,0.2432,2,0.2432
3466,2023-04-09 23:46:26+00:00,GrandeBTSs,"@28ocIock And they can Literally announce 6x back to back concert in us in the same venue...and it WILL get sold out 🥹
Like what do BB have against BTSs is one for the DOCU SERIES ON MUSIC INDUSTRY",1,10,0,486,0.0,0.938,0.062,0.3612,11,0.3612
3467,2023-04-09 23:46:25+00:00,jr3650sp,Check out Unfiltered Series from Podfest : Adoptwins from WV Uncommon Place on Amazon Music. https://t.co/2rWOI82DWy,0,0,0,63,0.0,0.898,0.102,0.1779,0,0.1779
3468,2023-04-09 23:46:25+00:00,kingvictory83,@IGN Kathy Kennedy smh..... she's literally making The 1987 Spaceballs movie instead of Star Wars https://t.co/Bc6FCP0Y5v,0,7,0,19,0.296,0.704,0.0,-0.7096,7,0.7096
3469,2023-04-09 23:46:25+00:00,tokkihz,JK is bigger in term of solo fanbase. Music industry will face the bigger monster and we want give you a rest.,0,1,0,23,0.0,0.836,0.164,0.4466,1,0.4466
3470,2023-04-09 23:46:25+00:00,onefive_YUKI,@onefive_music 初の声出しライブ楽しかったです。最初から立って迎えてあげられなくてごめんね🙏次を楽しみにしています🤗,0,1,0,110,0.0,0.641,0.359,0.4215,1,0.4215
3471,2023-04-09 23:46:25+00:00,s3rsss,"Shame she’s such a weirdo, removing her music from my playlist now",0,0,0,140,0.371,0.629,0.0,-0.7096,0,0.7096
3472,2023-04-09 23:46:24+00:00,longliveAce23,"Ain’t no way some Country yehaw I love my bear, tuck and my cousin ass music got me missing my dad right now💀",0,0,0,2416,0.246,0.623,0.131,-0.4019,0,0.4019
3473,2023-04-09 23:46:24+00:00,ThelmaLeather1,@amvetsupport Trump!!!! The same profile!!!,0,0,0,494,0.0,1.0,0.0,0.0,0,0.0
3474,2023-04-09 23:46:24+00:00,AnimalsHolbox,Listening to music on my cassette player https://t.co/wW9kxF7fJ4,0,0,0,421,0.0,1.0,0.0,0.0,0,0.0
3475,2023-04-09 23:46:24+00:00,tattoosbyna,"@Giants366 It wasn’t about the music, it was the work ethic https://t.co/zt4e6dhK4E",0,1,0,58,0.0,1.0,0.0,0.0,1,0.0
3476,2023-04-09 23:46:24+00:00,AJKO_4869,@BIGHIT_MUSIC ปังมากกแม่,0,0,0,46,0.0,1.0,0.0,0.0,0,0.0
3477,2023-04-09 23:46:24+00:00,nerdnintendo64,@Aiden1291 idk if it’s just me but i feel like the side characters really made this movie better. especially the luma being a very suicidal star. and the blue shell koopa really showing everybody that he needs to be feared! https://t.co/eyJDX3RnJt,5,152,2,9,0.225,0.648,0.128,-0.7492,159,0.7492
3478,2023-04-09 23:46:23+00:00,NicoStillSFS,Him Billy Woods and navy blue music  do nothing for me its very boring ngl,0,0,1,197,0.156,0.844,0.0,-0.3804,1,0.3804
3479,2023-04-09 23:46:23+00:00,FloofOT7,@ADHDcatthoughts @Yoo_riem @7seventannies Delete the song on itunes library before streaming on Apple Music app,0,0,0,1080,0.0,1.0,0.0,0.0,0,0.0
3480,2023-04-09 23:46:23+00:00,penisdubs,"@gateraudio @acey_music The only ones tricky to get set up with are native instruments plugins (mostly due to native access, cracked versions work basically instantly lol) and serum which requires a few tweaks in your winecfg 

Oh yeah I forgot to include, spiff soothe portal fabfilter &amp; voxengo bundles",0,2,1,436,0.03,0.832,0.139,0.7096,3,0.7096
3481,2023-04-09 23:46:22+00:00,Galvajohn,"@Latentem But is it as good as the original movie, with Jeremy Irons",0,1,1,48,0.0,0.618,0.382,0.7783,2,0.7783
3482,2023-04-09 23:46:22+00:00,ape7458,@M0TZS Not gonna say music peaked then but it’s been downhill since. Saw mgmt prob 8 times back then. Cut copy a bunch too… Ghostland observatory. Man bringing back some memories,0,1,2,26855,0.081,0.919,0.0,-0.3919,3,0.3919
3483,2023-04-09 23:46:22+00:00,alkruhn,Mario movie was good as fuck,0,2,1,441,0.337,0.385,0.279,-0.1531,3,0.1531
3484,2023-04-09 23:46:21+00:00,nostalgia_nate,@huzkutweets Even if people never seen this movie they knew the scene,0,0,0,377,0.0,1.0,0.0,0.0,0,0.0
3485,2023-04-09 23:46:21+00:00,Staggah_Dcp,@LadyLionSA Thank god for music,0,1,0,455,0.0,0.395,0.605,0.5574,1,0.5574
3486,2023-04-09 23:46:21+00:00,Sonicadvanced2,I kinda like how the Mario movie fixes the Mario timeline as jumpman and Mario have been the same character even tho the Kongs are all different and that’s not even getting into the Yoshi island games,0,16,1,1112,0.0,0.942,0.058,0.2975,17,0.2975
3487,2023-04-09 23:46:20+00:00,lazyariel,@AngryJay41 @lou_louie_louis Stop talking to me. Let’s bookmark eachother tweets and we can talk when the movie is out 😉 we will see who wins at the end 😘 https://t.co/s3dSz5XXxa,0,3,1,630,0.055,0.781,0.164,0.6486,4,0.6486
3488,2023-04-09 23:46:20+00:00,BluemReadness,"Please let's not dwell on the relationship, make it sound ok and fine to leave even after all this music",0,0,0,300,0.108,0.628,0.264,0.5761,0,0.5761
3489,2023-04-09 23:46:20+00:00,sarkikesif,"@TeamYouTube Of the tools here, only Content ID works for me, but you don't provide it to me! The Copyright Match Tool is not suitable for me. I don't produce movie or game content, I distribute songs, so I want Content ID.",0,0,1,4515,0.0,0.95,0.05,0.2868,1,0.2868
3490,2023-04-09 23:46:19+00:00,ohwizenedtortle,"When you think about songs you really like, what sticks out the most for you? 🎶The music? 📝The lyrics? 🎤The artist? 💭 The memories you attach to the song? ❓ Something else?",0,2,2,386,0.0,0.901,0.099,0.5794,4,0.5794
3491,2023-04-09 23:46:19+00:00,MattDerdaMusic,"@threesunrises This one is at the top of my list too. I might want to upgrade to the model with Bluetooth. I know that’s sacrilege, but most of the time I would only be able to list to records on headphones walking around. I would want powered speakers too",0,3,2,4851,0.0,0.92,0.08,0.25,5,0.25
3492,2023-04-09 23:46:18+00:00,tokinokaseki,"@2zVJ1p8bfOnTbLy 良い曲ですね(^-^)v
今日はゆっくりしますです

良い一日を🏵",0,2,1,4723,0.0,1.0,0.0,0.0,3,0.0
3493,2023-04-09 23:46:18+00:00,cheru_shi,@RN12803 I'd rather have them be together forever over new music 😭,0,2,0,70,0.193,0.807,0.0,-0.4767,2,0.4767
3494,2023-04-09 23:46:17+00:00,Bersy_Music,@dash__75 Mdrrr je peux peter les plombs pour ça,0,0,0,822,0.0,1.0,0.0,0.0,0,0.0
3495,2023-04-09 23:46:17+00:00,matuna,@Ziggysera I’ve seen it and I still maintain Chris Pratt was the weakest link of that movie. His heart just wasn’t in it. Sounds completely phoned in.,0,2,2,626,0.102,0.769,0.129,0.2263,4,0.2263
3496,2023-04-09 23:46:16+00:00,Lyst95258798,"@AlvaoOle É o Apple Music, mano 
Caraio, eu tinha uma caminhada pra te falar é esqueci, era um bagulho dahora que tu me perguntou uma vez",0,0,2,313,0.0,1.0,0.0,0.0,2,0.0
3497,2023-04-09 23:46:16+00:00,icammmeh,Super Mario movie was pretty good. Can’t complain.,0,3,0,470,0.152,0.242,0.606,0.8176,3,0.8176
3498,2023-04-09 23:46:16+00:00,JaneSmi31165353,@ZasuPitts3 Is now a good time to admit I've never seen a Star Wars movie?,0,1,2,9,0.177,0.591,0.232,0.0258,3,0.0258
3499,2023-04-09 23:46:16+00:00,GAYCABINET,"@pinkeg0death GODD I SHOULD REWATCH THE LEGO MOVIE TOO so cool awesome,,, at least its school break so its not like u have to get up early but sleep is good ofc",0,1,1,130,0.044,0.733,0.223,0.7813,2,0.7813
3500,2023-04-09 23:46:16+00:00,MW06162088,"Love jazz music? Check out the iconic Billie Holiday captured by Herman Leonard! And while you're at it, download the TEMU app and use my invitation code 106639680 for some extra cash while shopping. #Jazz #TEMUshopping https://t.co/W91vZv7hli",0,0,0,3,0.0,0.83,0.17,0.8016,0,0.8016
3501,2023-04-09 23:46:16+00:00,betweentd,"Music time 😊🎶

Music =&gt; https://t.co/s1FyVE0cVP

#Radio #Guitar #Music #Guitarist #PeacefulGuitar #calmingGuitar #instrumentalmusic #RelaxingGuitar #Spotify #SpotifyRadio #musicTime #a https://t.co/FjcVTOEBJX",0,1,0,130,0.0,0.793,0.207,0.7184,1,0.7184
3502,2023-04-09 23:46:15+00:00,sputtty,"@ZODIAC_MF It was a fully charged satellite phone. Hanks's character 100% knew there was a fully charged sat phone in the box and made the conscious decision not to open it anyway b/c otherwise ""the movie would be too short.""",0,0,0,2,0.099,0.901,0.0,-0.4915,0,0.4915
3503,2023-04-09 23:46:15+00:00,xuvst,@RoaaJA2 @kissfenty nobody gonna stream no jazz music bffr,0,4,2,25,0.216,0.784,0.0,-0.296,6,0.296
3504,2023-04-09 23:46:14+00:00,salina_kearns,@GeorgeTakei Well if it weren’t for Trump playing this dudes songs then who would? Who the hell is blasting David Bowies music? We hear this shit in the grocery stores and elevators now😂😂😂,0,0,0,1273,0.213,0.557,0.23,0.2755,0,0.2755
3505,2023-04-09 23:46:14+00:00,JohnnyMack_,3 Problems - Until Then/ Lessons (Official Music Video) https://t.co/VGesOrNsJR via @YouTube #newvideo #stlvseverybody #indiebutmajor #stlouis #rapper,2,1,0,2847,0.144,0.856,0.0,-0.4019,3,0.4019
3506,2023-04-09 23:46:13+00:00,HERESJOHNNY61,Mario movie was really nice. Needs more Yoshi imo.,0,5,2,387,0.0,0.721,0.279,0.4754,7,0.4754
3507,2023-04-09 23:46:13+00:00,ra_trick,これからはApple Music？と生きる。しかしオフライン再生できなさそうで困っている。,0,0,0,1,0.0,1.0,0.0,0.0,0,0.0
3508,2023-04-09 23:46:13+00:00,vk_music33,@Milanesa_133 Que hincha pelotas son loco. Xq no se ocupan de Nacho.,0,6,1,50,0.167,0.833,0.0,-0.296,7,0.296
3509,2023-04-09 23:46:13+00:00,MusicCityMemo,Wishing everyone a Happy Easter!,3,32,8,36249,0.0,0.337,0.663,0.7088,43,0.7088
3510,2023-04-09 23:46:13+00:00,SerenSeju,"WE DEMAND RADIOPLAY FOR JIMIN
WE DEMAND RADIOPLAY FOR JIMIN
WE DEMAND RADIOPLAY FOR JIMIN
WE DEMAND RADIOPLAY FOR JIMIN
WE DEMAND RADIOPLAY FOR JIMIN
WE DEMAND RADIOPLAY FOR JIMIN
@GeffenRecords @bts_bighit @BIGHIT_MUSIC",0,0,0,35,0.332,0.668,0.0,-0.8859,0,0.8859
3511,2023-04-09 23:46:13+00:00,wnmcradio,"Now Playing, Frank Emilio Flynn — Los Chinos from Musica Original de Cuba #music #World",0,0,0,3376,0.0,0.76,0.24,0.4767,0,0.4767
3512,2023-04-09 23:46:12+00:00,Oliver_A14,Amazon MusicにあるOxTのHOLLOW HUNGERを紹介します https://t.co/6Z78ni6X75,0,0,0,178,0.0,0.638,0.362,0.1779,0,0.1779
3513,2023-04-09 23:46:12+00:00,ISmith2006,"So I saw #TheSuperMarioBrosMovie and this is an amazing movie. New fans will love the characters and worlds. But, mario and nintendo fans will be OBSESSED with the small references.

9/10
The runtime is a little short. 
Don't trust the critics. Go see it if you're a fan. https://t.co/Ruj4PO701i",0,0,0,5,0.106,0.722,0.173,0.4543,0,0.4543
3514,2023-04-09 23:46:12+00:00,Suzanngela,Me chugging wine from a can at the movie theater so I can take it with me: learned to do something in college. Student loans didn’t go to waste.,0,1,0,137,0.091,0.909,0.0,-0.4215,1,0.4215
3515,2023-04-09 23:46:11+00:00,therunnner,"Now playing Lee Young Ji &amp; Young Kay - New History (feat. Young Kay)
Listen to THERUNNNER Music Radio here https://t.co/wv3bjlJ0NU",0,0,0,472,0.0,0.917,0.083,0.2023,0,0.2023
3516,2023-04-09 23:46:11+00:00,juliyannahh,"She loved all beautiful things. She loved nature, music, poetry. That was her whole existence.",0,3,0,201,0.0,0.506,0.494,0.9136,3,0.9136
3517,2023-04-09 23:46:11+00:00,TheBlur29,"@LemmyFan123 Mario
Luigi
Princess Peach
Toad
Bowser
Donkey Kong
Wario
Waluigi
Yoshi
Rosalina",0,1,0,117,0.0,1.0,0.0,0.0,1,0.0
3518,2023-04-09 23:46:11+00:00,WhateverComa,"// Minor Mario Movie Spoilers

I'm serious when I say that all video game adaptations now have some serious competition when it comes to the score. This genuinely and unironically goes so hard. https://t.co/QADlFx1WZI",0,1,1,152,0.126,0.874,0.0,-0.3541,2,0.3541
3519,2023-04-09 23:46:10+00:00,FluorescentGrey,"ill still throw on Kung Fu Hustle from time to time but I absolutely will never take the risk again of buying a $5 random older Stephen Chow movie DVD out of used bin ever again, too traumatizing",1,8,2,16775,0.203,0.749,0.049,-0.7893,11,0.7893
3520,2023-04-09 23:46:10+00:00,HotxxMagRadio,"#NowPlaying On #HotxxMagOnlineRadio YBC HUNCHO - SELF MADE
Visit: https://t.co/j9qfBFfaAx
Submit your music for rotation!
Email: HotxxMagOnlineRadio@gmail.com
#OnlineRadioStation #Music #Radio #IndieArtistYBC HUNCHO https://t.co/6DR3sbFdN2",0,0,0,1034,0.0,1.0,0.0,0.0,0,0.0
3521,2023-04-09 23:46:10+00:00,sapphireavelino,nah cause me n Skyy was pretending to do this dance to church music 😂😂😂😂😂😂😂🤏,0,0,0,591,0.202,0.466,0.332,0.9382,0,0.9382
3522,2023-04-09 23:46:09+00:00,NatashaMontreal,@FuckTrudy @GalacticCurrent @Christy4Change @Bhavik0880 @MandysTake @Begin4N @_damnbnasty @EricaWithAnO @Ray04443095 @jdr10172786 @CbgCooke @DannyMack100 @Freethe74462554 @HardCelt @Motomom128302 @freeandwildCA @ljbeebe @KieserBill @tintin_mars @michael_house9 @AreOhEssEyeEe @Victoria59L @103blinddog @Humanlty1o1 @StoneSculptorJN @RealBenGhost @Bret_Sears The horrors of watching the movie with my folks when that sex scene rolled around.,0,9,5,4911,0.083,0.917,0.0,-0.5719,14,0.5719
3523,2023-04-09 23:46:09+00:00,yggdrasilsaltar,@THEDISC0DEVIL https://t.co/s8bnSY4kZO,90,2012,2,2924,0.0,1.0,0.0,0.0,2104,0.0
3524,2023-04-09 23:46:09+00:00,berra_khattak,I love old school music 🗣️ It just hit different👌🏽,1,62,14,2187,0.0,0.557,0.443,0.8842,77,0.8842
3525,2023-04-09 23:46:09+00:00,BLDFILMS,BLDBOYZ - Hustlin Music,0,0,0,1372,0.0,1.0,0.0,0.0,0,0.0
3526,2023-04-09 23:46:09+00:00,ErickTropiqueFm,"#NowPlaying Alborosie - Ginal (feat. Collie Buddz)

WebRadio Tropiques Reggae 100% Reggae 24/24
#Jaimaique #caraibes #music #musiques En écoute ici https://t.co/4ZGlMDAPfS
En écoute ici : :https://t.co/4cWQxS0OBx
En écoute ici : https://t.co/xQMk4nNgRv https://t.co/JtHQREqiyE",0,0,0,492,0.0,1.0,0.0,0.0,0,0.0
3527,2023-04-09 23:46:08+00:00,diogo_kittykat7,@bamb1ed @MySpace_Sparkle Giving them? So do they not write the music 😭,0,9,1,31,0.177,0.686,0.137,-0.1779,10,0.1779
3528,2023-04-09 23:46:08+00:00,Mrtrick80,@movies4thesoul Best scene in that movie.,0,1,0,78,0.0,0.543,0.457,0.6369,1,0.6369
3529,2023-04-09 23:46:08+00:00,unfayezed,@cortadochica Good music's cooking 🤩,0,1,0,1263,0.0,0.58,0.42,0.4404,1,0.4404
3530,2023-04-09 23:46:08+00:00,ItsmindofJson,Best Movie Ever!? https://t.co/c7uiXPgFAX,0,1,0,15681,0.0,0.4,0.6,0.6696,1,0.6696
3531,2023-04-09 23:46:08+00:00,baagherra,@marvinsvorhaut literally my fav movie ever,0,2,1,3134,0.0,0.625,0.375,0.4588,3,0.4588
3532,2023-04-09 23:46:07+00:00,Rymmaa7,MUSIC INDUSTRY MUST BE SCARED OF THE DAY THE MOST SUCCESSFUL K-POP SOLOIST ANNOUNCES HIS SOLO ALBUM!! HE GONNA BURN YALL &amp; I'LL SMILE 🔥🔥🔥🔥🔥🔥🔥🔥 https://t.co/sUac3TsXDn,0,0,0,277,0.432,0.406,0.162,-0.8916,0,0.8916
3533,2023-04-09 23:46:07+00:00,dertdobber,"@Talketsu I have unfortunately never finished it but it (still) looks amazing, it’s got some great music, and the combat can be really fun once you get into it. It’s very battle heavy since you’re pretty much always running down a path with enemies on it, so I gotta be in the right mood.",0,0,0,634,0.164,0.582,0.254,0.8779,0,0.8779
3534,2023-04-09 23:46:07+00:00,network_movie,Acho q tô coringando de novo https://t.co/dhhSlzCc8I,0,0,0,27,0.0,1.0,0.0,0.0,0,0.0
3535,2023-04-09 23:46:07+00:00,Funk_w_Tyloner,@shylilytwitch WOMP,0,0,0,421,0.0,1.0,0.0,0.0,0,0.0
3536,2023-04-09 23:46:06+00:00,hantalkstaylor,Blondie is literally insane for filming a music video the one week she’s off of tour….her stamina and drive is WILD,1,17,0,959,0.113,0.795,0.092,-0.128,18,0.128
3537,2023-04-09 23:46:06+00:00,_amitbehere,"Detest is a very strong word.

Thought Titanic was very boring. Couldn't sit through it.

Same for Swades &amp; Taare Zameen pe. Pakau. (I knoww)

Every Ang Lee movie from Crouching Tiger Hidden Dragon to Brokeback Mountain to Life of Pi is tatti, like mega tatti.",0,8,6,8925,0.05,0.832,0.118,0.5423,14,0.5423
3538,2023-04-09 23:46:06+00:00,btscosmosx,"@Girisborahae7 Billboard changed their charting rules...again. We have to be smarter on streaming (using Apple music and Pandora in addition to Spotify), purchasing efforts are limited, you have to use one email, one credit card (they track if you've purchased using multiple accounts), AND",0,1,2,487,0.039,0.845,0.115,0.5719,3,0.5719
3539,2023-04-09 23:46:06+00:00,vantaesticx,@BIGHIT_MUSIC HAH THE ROSE? HOBIII??? OMG,0,0,0,437,0.0,1.0,0.0,0.0,0,0.0
3540,2023-04-09 23:46:06+00:00,jeffrubin2,"@zerdeve Aside from a couple of Rodrigo pieces, I'm with you. We were in Austin when KMFA started that; their other local syndicated program was Pipe Dreams (organ music): 0 for 2. Very happy with our PDX station - one of the best anywhere (and they stream).",0,1,1,806,0.0,0.802,0.198,0.8977,2,0.8977
3541,2023-04-09 23:46:06+00:00,ImaPlainJane,Mississippi Masala 🫶🏿 my mama love Denzel Washington and she loves this movie,0,2,0,5644,0.0,0.639,0.361,0.836,2,0.836
3542,2023-04-09 23:46:06+00:00,ibrahhim1z,just send me music playlist ago fall give you😭🙏🏿,4,24,5,852,0.162,0.838,0.0,-0.4767,33,0.4767
3543,2023-04-09 23:46:05+00:00,ChicagoMusicEx,"No drummer? No problem! The @WeAreElektron Syntakt 12 track drum computer and synthesizer is full of percussive possibilities—but its 12 tracks can be used for melody, harmony, and bass sounds, using over 35 analog and digital machines! Hear it today! https://t.co/Kx0sujIYVO https://t.co/SIdxnyrXIp",0,11,0,43383,0.046,0.793,0.161,0.6728,11,0.6728
3544,2023-04-09 23:46:05+00:00,_drhigh,"Music is therapy, I endorse",1,3,0,2199,0.0,0.635,0.365,0.3182,4,0.3182
3545,2023-04-09 23:46:04+00:00,adamsphantasy,@Bing31922748 that can be said for literally every movie ever made so what’s your point?,0,3,1,536,0.0,1.0,0.0,0.0,4,0.0
3546,2023-04-09 23:46:04+00:00,heeeeeey__,"THE MUSIC MAN お譲り先を探しています。

【譲】5/1 12:30 昼 1階〜K列 1枚
【金額】定価+手数料(1.45)
【取引】都内事前手渡し

お心当たりのある方はDMまでお願い致します。

#ザミュージックマン譲
#themusicman譲 #トニセン譲
#THEMUSICMAN譲 #THEMUSICMAN求 #20thCentury譲",0,0,0,14,0.0,1.0,0.0,0.0,0,0.0
3547,2023-04-09 23:46:04+00:00,CartmanUK29,@spidee601 @AkkiZac019 I have never rewatched a Snyder movie and don’t see it ever happening. I could watch any of Gunns CBM’s at any time.,0,6,0,93,0.0,1.0,0.0,0.0,6,0.0
3548,2023-04-09 23:46:04+00:00,mooklepticon,"Mario movie was really good. Very well written. Chris Pratt wasn't as bad as I thought he'd be, but he could have been better. 
#SuperMarioBrosMovie",0,3,1,537,0.0,0.684,0.316,0.8271,4,0.8271
3549,2023-04-09 23:46:03+00:00,virgostarboy,Jk!!!!!!! Are we getting new music???? https://t.co/kLBtDzJqx9,0,0,1,7,0.0,1.0,0.0,0.0,1,0.0
3550,2023-04-09 23:46:03+00:00,cliffbenard,Just submitted music to @4x4management for complimentary services through a campaign from @reverbnation! https://t.co/994BbuzC1E https://t.co/6T7fffzTlK,0,0,0,23684,0.0,0.814,0.186,0.4926,0,0.4926
3551,2023-04-09 23:46:02+00:00,funkrryy,Jajajsj me da risa las descripciones de Derecho cuando llega el capítulo de Jude y Harold evidentemente como estudiante de derecho YA ESTOY HARTA del Derecho ya sueltenme https://t.co/Th3BrBQ26Q,0,0,1,349,0.0,1.0,0.0,0.0,1,0.0
3552,2023-04-09 23:46:01+00:00,Cameralifelive,"RT @LidgrenBagpiper: A few of the wonderful wedding guests asked to get a picture with me. Who would I be to refuse?
|
|
|
#LidgrenBagpiper #bagpiper #bagpipes #bagpiperforhire #scottish #music #canmore #alberta #wedding https://t.co/A357F9snrb",0,0,0,330,0.057,0.848,0.095,0.3612,0,0.3612
3553,2023-04-09 23:46:01+00:00,purpleghostVA,man i wish girls irl liked me as much as girls on twitter,0,8,3,326,0.0,0.667,0.333,0.6705,11,0.6705
3554,2023-04-09 23:46:01+00:00,SaturdayMMC,"Great underrated rock n roll gem from 1981. With Jack Bruce on vocals, it reminds you of Cream with a faster louder rock n roll groove thanks to the immortal Robin Trower . Do yourself a favor go to your record collection pull this one out dust it off drop the needle and enjoy… https://t.co/pWLlxfHiFU",3,35,2,346,0.033,0.784,0.183,0.8625,40,0.8625
3555,2023-04-09 23:46:01+00:00,SimonBlazeMusic,@zemrussh frag ihn ob er ne agave ist,0,0,0,615,0.0,1.0,0.0,0.0,0,0.0
